DOEID,BA_climate_grp,efficiency_class,NWEIGHT,TOTALDOL,pred_TOTALDOL,top5_annual_savings,savings_share_of_bill
105351,Marine,average,7357.1457316,1246.36,1577.7598167617791,236.1464759185333,0.18946891421301496
105356,Mixed-Humid,efficient,6827.4088119,1831.23,2240.01454322447,556.2834108870862,0.3037758287528526
105358,Hot-Humid,average,14157.500062,1903.61,1689.0612255756903,580.0366499569651,0.3047035106754877
105363,Cold,inefficient,4063.3973346,1977.87,2062.532626761097,324.18767511995924,0.16390747375710196
105366,Hot-Humid,average,8244.840273,1230.63,1780.5535002774254,207.41720972631015,0.1685455496179275
105368,Cold,efficient,6207.8119327,1164.04,2501.979001636176,475.6903220965834,0.40865461848096574
105370,Mixed-Humid,inefficient,12338.615733,2945.19,2070.103750528986,665.5423062099748,0.22597601723826807
105371,Hot-Humid,efficient,9762.8928006,2927.19,3417.562769931677,1212.0129546659134,0.414053394096698
105374,Hot-Humid,inefficient,12004.651512,1114.86,1276.0746237479295,140.02241246137368,0.12559640893150142
105377,Hot-Humid,efficient,10343.364551,931.12,1913.9407654024265,276.55057299028647,0.2970085198366338
105387,Mixed-Humid,average,8500.9804972,834.03,1073.8048046473805,454.8408440706915,0.5453530976951567
105390,Cold,average,3222.0155263,1908.28,1732.0548437462537,551.0103061850975,0.2887470948629643
105394,Mixed-Humid,inefficient,7979.6939657,2479.19,1673.339947664544,765.676259795943,0.3088412988903404
105397,Mixed-Humid,average,9102.1856213,1072.32,883.0538141288532,114.43320052551387,0.10671553316688477
105402,Mixed-Humid,average,4348.6867758,910.3,979.9918726694784,182.95579481928618,0.20098406549410766
105407,Mixed-Humid,inefficient,7418.3816701,1166.8,1103.249193620909,304.83675804152176,0.2612587916022641
105422,Cold,efficient,5458.1819986,2439.41,2602.888162139154,786.7003216788463,0.3224961452477633
105430,Mixed-Humid,efficient,6521.1763672,1895.82,2153.770445234913,459.95467082923625,0.24261515904950695
105450,Cold,efficient,8259.2398651,1637.89,2231.8667076899424,295.9817990303467,0.18070920454386233
105452,Very-Cold,inefficient,4044.3939827,2092.42,1396.8005625174642,420.7455291771581,0.2010808199009559
105459,Hot-Humid,inefficient,5635.6931412,3387.33,1990.42965745063,901.781323404797,0.26622186896605793
105470,Mixed-Humid,efficient,5390.9350143,1432.44,2053.2248021230475,554.9443752259543,0.38741195109460386
105472,Mixed-Humid,average,6294.9916946,1332.61,1546.308571875653,228.2038345565998,0.17124577675133745
105479,Mixed-Humid,inefficient,4191.674109,1538.22,1557.9998688780984,192.82695844110611,0.1253572040677576
105481,Very-Cold,inefficient,697.61966857,6085.24,3946.824173727613,1876.1656687132338,0.30831416159645864
105491,Hot-Dry,inefficient,10279.470129,2463.32,1982.4721489420965,383.7116075104667,0.1557701019398481
105496,Hot-Humid,efficient,13995.165196,656.9,667.1407117705271,112.98865511278389,0.1720028240413821
105506,Cold,inefficient,3842.5978584,1318.03,1652.6151096827705,179.82547482790653,0.13643503928431563
105510,Cold,inefficient,1761.8525226,1944.43,1720.8239827201874,335.37045418475395,0.17247751484226942
105518,Cold,average,10672.657707,3274.81,2792.3829481266816,877.0669216113636,0.26782223140010064
105523,Marine,inefficient,5248.2234929,1302.99,1372.995550450857,104.06623480359738,0.07986725516204835
105527,Cold,inefficient,5043.233812,1798.63,1803.405814702936,227.54306524643783,0.1265091015086137
105542,Marine,average,4932.9332423,1833.21,1567.000790690903,387.33316484151317,0.21128684921068136
105546,Cold,average,3680.0044684,3628.13,2511.2932133267377,1152.6405412816564,0.3176954908676526
105547,Cold,inefficient,9388.9278267,1525.32,1456.4131917450231,337.2380459275956,0.22109330889753992
105548,Hot-Humid,inefficient,10380.41752,2919.06,1734.2231681005792,661.7662285480102,0.22670525050804374
105557,Cold,efficient,5635.2427099,1152.62,1474.9419323654706,374.4627614031059,0.3248796319716003
105561,Hot-Dry,average,10939.330553,1235.61,1148.5378388265,263.9968670023528,0.2136571143017237
105562,Very-Cold,efficient,1537.8633793,604.33,858.5029121264163,121.12724729414947,0.20043229244642738
105577,Hot-Dry,efficient,16069.120507,571.04,2059.748088013777,117.98481988103117,0.20661393226574526
105584,Cold,inefficient,9140.5375235,2785.02,3073.5347643142413,621.7152405333889,0.22323546708224315
105588,Mixed-Humid,efficient,4605.4556067,2158.95,4034.5149566319474,488.144130039233,0.22610256376443783
105591,Cold,inefficient,11025.769976,1569.96,880.8757478561566,230.7128178527612,0.14695458346248388
105595,Cold,inefficient,14916.897506,707.53,883.5506581217921,193.10503847732429,0.27292841077738655
105600,Cold,efficient,6453.4297136,820.28,1587.4471021166432,120.23401841280901,0.14657680110792537
105604,Mixed-Humid,efficient,8176.0235362,800.99,1358.821895012965,163.65145220056402,0.20431147979445938
105605,Hot-Humid,inefficient,5236.786238,1299.24,1228.3433422492433,240.8420789504138,0.185371508690014
105609,Cold,inefficient,5180.1488167,2691.55,1941.685956236471,328.17802498688854,0.1219290093020336
105613,Cold,average,9710.6653559,2446.28,2610.4920777377724,513.5456546328699,0.2099292209529857
105628,Marine,average,5207.6235175,1688.19,1312.7496656355445,351.2665123213597,0.20807285454916785
105635,Marine,inefficient,9314.7726981,1284.23,1534.4120483571626,532.1755899501882,0.4143927411368588
105636,Hot-Humid,average,9363.0768981,2906.04,2329.5659559923292,575.6997914609167,0.1981045654777349
105642,Mixed-Humid,inefficient,8958.8997245,1885.29,1892.9100068089776,490.83719461727645,0.26035103067288135
105648,Mixed-Humid,average,4124.3794763,2466.17,2350.2998581060865,407.15728712009326,0.16509700755426157
105673,Cold,average,4734.9441027,1116.94,1315.4543751800468,137.80536966487836,0.1233775938411001
105677,Mixed-Humid,efficient,4738.0737396,2140.33,2298.848317497942,745.9048401006215,0.3484999229560963
105682,Mixed-Humid,average,5218.4577052,2662.69,4070.9295091842687,303.4151390220365,0.11395060597442304
105686,Hot-Humid,inefficient,14631.255909,3259.96,1890.009838462616,454.04769516552847,0.1392801430586659
105691,Mixed-Humid,efficient,6075.3496039,1107.63,1995.1931330610232,210.6534549625655,0.1901839557998298
105694,Cold,inefficient,1061.224197,3719.8,2376.5552581884876,878.7862170605857,0.23624555542249198
105696,Hot-Humid,average,10136.25782,1918.66,2257.7967992732288,298.8028143307989,0.15573515595822027
105709,Cold,average,8062.1043621,1027.89,1011.0681740812132,369.47032084285445,0.3594453889451735
105711,Mixed-Humid,average,5221.3927028,1431.53,1856.9849536932988,228.88236047314527,0.15988652733309486
105717,Hot-Humid,average,10647.409513,1693.02,2061.433646704497,609.5157457018797,0.3600168608178756
105726,Cold,efficient,2628.516009,1774.1,3028.489780724827,370.1982857258105,0.2086682180969565
105732,Mixed-Humid,efficient,5720.1364869,1517.4,1852.7549208379733,474.2354156992245,0.31253157750047744
105734,Hot-Dry,efficient,7745.3591686,1328.81,1547.098035600984,147.10569335047845,0.11070483616956409
105737,Mixed-Humid,inefficient,6066.7438924,1929.86,1668.7122017970437,474.15672022928334,0.24569487954011346
105752,Cold,inefficient,10173.312607,1154.87,829.1695337567262,186.2555156636967,0.1612783392621652
105753,Marine,inefficient,5024.6621006,2515.05,2368.3257005419628,760.6611169594601,0.3024437354960975
105755,Hot-Dry,inefficient,14127.793075,1121.28,1285.0191027559977,120.10621448701784,0.10711527405020854
105758,Cold,inefficient,3192.3117464,8351.54,5574.711977026816,1845.3318574747502,0.22095707587759264
105760,Cold,efficient,1634.0758493,1386.59,2030.6067879625211,267.96457342334594,0.19325436749388497
105765,Mixed-Humid,average,4524.0185803,1703.09,1553.4399435078435,428.322438244773,0.2514972422154866
105766,Marine,average,5591.2744449,1800.64,1908.1409129459544,762.424698870673,0.42341872826921145
105769,Mixed-Humid,average,1348.5562862,2226.7,1956.6419216233824,429.7684687872274,0.19300690204662838
105773,Cold,inefficient,4839.9506712,2353.17,2305.8214049852454,505.37323920462825,0.21476274098540618
105776,Hot-Humid,average,7028.7324676,2420.06,2160.241718707261,570.9400902902896,0.2359198078933124
105791,Cold,efficient,12737.974469,588.25,743.1555707440622,126.52656020993413,0.2150897751125102
105793,Marine,average,10215.301361,1066.29,1249.7252403531204,86.03038803266097,0.08068197960466755
105797,Mixed-Humid,inefficient,8726.6011614,3105.76,2169.569067111018,428.02525245482735,0.13781658996665141
105799,Hot-Humid,inefficient,12179.924238,2197.04,1438.4060449479427,572.3037216851925,0.2604885307892403
105800,Mixed-Humid,efficient,6075.3233167,4777.14,3118.014800766687,1395.8822456694934,0.29220040561287575
105811,Cold,average,9634.3867089,906.6,1053.5582998478371,217.90738947975075,0.24035670580162227
105815,Mixed-Humid,efficient,1548.6050597,1475.18,1764.25461174705,231.98668215671148,0.15725991550638665
105816,Cold,average,12112.683721,2274.81,2183.892316263308,349.61135430033613,0.1536881560659291
105818,Hot-Humid,average,6648.4112461,1863.51,2213.8591735914215,512.3576793415021,0.27494227524483483
105823,Cold,inefficient,12203.532733,1046.35,1066.3099641660483,97.06912328719781,0.0927692677280048
105825,Mixed-Humid,inefficient,9787.8328902,1540.68,1402.6109330929246,303.5747921075346,0.19703948393406456
105833,Mixed-Humid,efficient,5877.4590185,755.76,850.3600033863579,126.13656301223783,0.16690028979072435
105843,Hot-Dry,inefficient,19224.109469,475.66,661.8851329660924,102.17988196754794,0.21481705833483566
105846,Cold,inefficient,1642.1917643,1115.85,1454.6848659014518,215.3854089957489,0.19302362234686463
105850,Mixed-Humid,average,9714.5269613,1029.92,1305.6090788542351,146.67235907816848,0.1424114096999461
105853,Mixed-Humid,average,6491.940907,1319.92,1428.6850151439846,346.94002558953764,0.2628492829789212
105854,Cold,average,2329.2167253,961.27,1275.222928231803,181.58991556506055,0.18890625481400705
105864,Cold,average,10660.970119,881.27,695.1575901223279,246.72607262760567,0.27996649452223005
105865,Cold,average,6549.6493111,1997.92,3237.0457205804664,320.8270648421127,0.16058053617868218
105868,Mixed-Humid,efficient,1602.3277146,1457.47,1683.5121505544378,360.5134699614056,0.24735567110225634
105870,Mixed-Humid,average,5331.7349752,1996.03,2001.442684550194,435.01378071962995,0.21793950026784664
105873,Very-Cold,efficient,486.70593278,1438.12,1763.2202215040058,213.65735688214914,0.14856712713970263
105879,Cold,efficient,6890.9294077,3709.68,3346.0657321230583,1292.3543038620448,0.34837352652035886
105891,Marine,inefficient,7453.215421,4414.28,3075.7147733087536,936.5410732779618,0.21216168282890116
105892,Cold,average,4063.671251,2803.87,3445.1605494524447,995.3402544246627,0.3549880181408777
105893,Mixed-Humid,efficient,4510.8000245,2024.11,2386.457600754368,509.07692426394044,0.2515065506637191
105898,Hot-Humid,inefficient,7811.3238271,3026.21,3190.1107966904997,530.6649778715891,0.1753562964472357
105901,Mixed-Humid,inefficient,8304.6914482,4103.61,3167.588084524576,840.7883493239998,0.20488992602220968
105903,Cold,average,1794.7330932,1369.27,1536.9356753349705,432.3004051349312,0.3157159691915628
105912,Very-Cold,efficient,912.06587257,3468.83,3968.198520040192,593.7329312632332,0.17116230292727902
105913,Very-Cold,inefficient,6648.9800776,4289.44,2009.6833175213592,1366.8801946292508,0.3186616888519832
105915,Cold,average,9934.5096008,1869.65,1825.3545700136424,366.3894760554787,0.19596687939212082
105916,Mixed-Humid,inefficient,4032.0541963,2294.37,1563.079859444277,425.78440012770824,0.18557791469017998
105922,Marine,inefficient,9000.1517926,2848.61,2600.315120977145,561.4693643897396,0.19710292542318517
105923,Cold,inefficient,1808.0005614,1599.51,2997.366760590416,339.6399341509102,0.21233998796563336
105938,Cold,inefficient,3991.8056615,5671.63,4277.850824446947,1344.8274109841004,0.23711479962270113
105941,Cold,inefficient,1084.8751465,1655.66,2648.3916254719416,175.81668761641635,0.10619129991448506
105946,Cold,inefficient,9359.2360288,1158.94,771.6281958963715,280.31307507290774,0.2418702219898422
105952,Marine,average,6774.736622,514.82,424.19913977673497,39.309404493771716,0.07635562816862537
105956,Very-Cold,inefficient,1399.803105,1867.23,2620.9291994956784,337.33323069977473,0.1806597102123331
105960,Cold,average,13926.371314,1662.67,2784.793364347825,335.5320800391552,0.2018031720300211
105983,Marine,efficient,5766.414151,1458.53,1795.6445169363474,254.5571983830073,0.17452997084942187
105987,Cold,average,5731.7239464,2764.13,2403.536831425121,946.8079712248027,0.34253380674020495
105988,Mixed-Humid,efficient,9387.9006276,593.71,989.442339546802,121.55933031514732,0.20474529705604977
105989,Cold,efficient,10330.004345,1177.66,2170.5352934079033,277.7584073686153,0.23585619564952132
105992,Hot-Dry,average,9698.3099756,1834.38,1787.834952020879,216.9583090756163,0.1182733725158453
105997,Cold,efficient,9422.9506762,653.35,1368.8628860462306,97.17428322520092,0.14873235360098097
105998,Mixed-Humid,inefficient,10728.380376,1585.23,908.653474641584,225.54793368977136,0.14228088901280656
106001,Cold,average,6011.2096097,3075.56,2680.994696427675,942.238166160651,0.30636312286564105
106005,Cold,average,5906.6853415,2755.17,3315.881201663717,846.4691491309345,0.3072293721007903
106006,Very-Cold,average,683.10004853,1033.6,1776.6941812077705,144.97411536179325,0.14026133452185882
106007,Cold,inefficient,5577.2724595,1923.38,2807.6618277694265,269.5753947984283,0.140157116533617
106008,Cold,efficient,14127.831772,555.93,717.4997316455588,122.71848587949336,0.22074449279494426
106018,Cold,inefficient,4950.8383058,3826.09,2338.4816173653944,1654.2756630846259,0.4323671589232417
106024,Hot-Humid,inefficient,11072.06161,3378.05,2658.092477665144,981.2041120511351,0.29046465033114816
106026,Mixed-Humid,efficient,7578.1636525,1092.89,2825.173679252075,299.8606011185907,0.2743740002366118
106027,Cold,inefficient,6555.2470117,1693.35,1364.2627083349305,414.8189233897024,0.24496939403531603
106028,Hot-Humid,average,10035.065998,1097.11,1204.232747545914,122.13645353396142,0.11132562234776952
106046,Cold,inefficient,10236.482762,2674.65,2108.79250370835,178.5849630608723,0.06676947004687428
106050,Mixed-Humid,average,5936.8757603,2453.54,2129.801498513558,712.2825639425266,0.2903081115215267
106053,Mixed-Humid,efficient,5580.9976321,1727.27,1864.2103413912405,520.2901423910323,0.3012210843649414
106058,Cold,average,5976.5525383,542.44,664.3412108923994,89.12128002590843,0.1642970282905177
106060,Cold,average,6696.8521051,2019.43,1765.895982218085,476.4604427217425,0.23593808288563728
106061,Hot-Humid,average,6450.0426271,1856.02,1983.485062902541,344.3159107190626,0.1855130390400225
106063,Cold,inefficient,5776.511214,1555.18,1253.8416327513771,250.71303602117874,0.1612115870967854
106066,Marine,average,10176.627664,1168.84,1457.6798688073193,158.57381430311267,0.13566768274794896
106068,Cold,inefficient,2419.5150684,3006.08,2671.427739148267,668.9785002708768,0.22254181534452736
106071,Cold,inefficient,5979.7219245,2188.49,1828.3099995610585,557.317409518675,0.25465842179707243
106078,Mixed-Humid,average,6241.3972162,3411.23,1876.5632649392664,1252.104823772171,0.3670537676357709
106079,Very-Cold,average,5894.7339161,3306.5,2186.5438570893252,628.9969295488247,0.19023043385719784
106088,Marine,efficient,15203.401548,377.97,822.0271412145172,43.31533159280819,0.1145999195513088
106091,Mixed-Humid,inefficient,8250.5229831,1244.79,1306.86025192592,259.4098834668709,0.20839650339966653
106097,Cold,inefficient,2621.214439,1294.93,1073.658572054478,315.185897278857,0.24339995001958173
106098,Hot-Dry,inefficient,13903.556198,1536.24,1786.2960718411755,321.45036293031933,0.20924488551939757
106102,Mixed-Humid,efficient,6447.509753,769.28,1617.3905353223956,191.34000291342278,0.24872608531798926
106105,Mixed-Humid,average,10833.530319,1875.51,2082.5871420882695,390.7538851414696,0.20834540212607217
106108,Cold,average,5269.0179732,3960.13,3266.8048481632763,824.0735520365304,0.20809255050630418
106112,Hot-Dry,efficient,10878.400993,893.38,1384.6135487462725,246.28944624449056,0.2756827399812964
106117,Cold,inefficient,3097.467814,3737.77,2965.1275651286146,458.8535960349412,0.12276132454242535
106121,Cold,efficient,5959.7949615,991.24,1583.6346092525011,393.49365609841374,0.3969711231370947
106122,Hot-Humid,average,10600.191622,1904.39,1983.010101451152,701.0897731941209,0.36814401104507
106123,Cold,inefficient,3548.9743416,5783.87,6669.876503802496,2170.9596924532684,0.37534724889274285
106128,Cold,efficient,5852.2628302,1579.32,1671.5924983315283,370.0992129273524,0.23434086374347976
106129,Hot-Dry,inefficient,6612.4525428,2182.51,2300.915925251261,478.96812527640265,0.21945747111188613
106130,Mixed-Humid,inefficient,4785.0657776,1720.72,1895.2813873126684,281.8810106042592,0.16381573446246872
